                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 3.1976,                 3.2522,                 3.9809,                0.00615,                0.68085,                 0.0142,                0.00375,                 2.8262,                 3.5873,                 4.0615,             0.00046444,             0.00046444,             0.00046444
                     35,                 3.2602,                 3.2612,                 4.0244,                0.00603,                0.66667,                 0.0223,                0.00591,                  2.833,                 3.5928,                 4.0531,             0.00045098,             0.00045098,             0.00045098
                     36,                  2.985,                 3.2045,                 3.9855,                0.00609,                0.67376,                0.01751,                0.00452,                 2.8333,                 3.6453,                 4.0422,             0.00043594,             0.00043594,             0.00043594
                     37,                 3.1071,                 3.1957,                 3.9567,                0.00609,                0.67376,                0.01751,                0.00452,                 2.8333,                 3.6453,                 4.0422,             0.00041931,             0.00041931,             0.00041931
                     38,                 3.3097,                 3.3107,                 3.9839,                0.00603,                0.66667,                0.02149,                0.00534,                 2.8354,                 3.6435,                 4.0291,              0.0004011,              0.0004011,              0.0004011
                     39,                 3.2558,                 3.1675,                 3.9692,                0.00603,                0.66667,                0.02379,                 0.0053,                 2.8244,                 3.6312,                 4.0202,              0.0003813,              0.0003813,              0.0003813
                     40,                  3.155,                 3.2341,                 3.9739,                0.00603,                0.66667,                0.02379,                 0.0053,                 2.8244,                 3.6312,                 4.0202,             0.00035992,             0.00035992,             0.00035992
                     41,                 2.9952,                 3.5155,                 4.0295,                0.00609,                0.67376,                0.03132,                0.00671,                 2.8065,                  3.597,                 4.0169,             0.00033696,             0.00033696,             0.00033696
                     42,                 2.7628,                 3.4893,                 3.9895,                0.00635,                0.70213,                 0.0435,                 0.0084,                 2.7879,                 3.5482,                 4.0214,             0.00031241,             0.00031241,             0.00031241
                     43,                 2.9229,                 3.3977,                  3.847,                0.00635,                0.70213,                 0.0435,                 0.0084,                 2.7879,                 3.5482,                 4.0214,             0.00028628,             0.00028628,             0.00028628
                     44,                   2.76,                 3.4447,                 3.9479,                0.00635,                0.70213,                0.03711,                0.00842,                 2.7734,                 3.5093,                  4.032,             0.00025856,             0.00025856,             0.00025856
                     45,                 2.6691,                 3.4594,                 3.9132,                0.00635,                0.70213,                0.03711,                0.00842,                 2.7734,                 3.5093,                  4.032,             0.00022926,             0.00022926,             0.00022926
                     46,                 2.8447,                 3.3942,                 3.8895,                0.00635,                0.70213,                0.03987,                 0.0087,                 2.7632,                 3.4985,                 4.0413,             0.00019838,             0.00019838,             0.00019838
                     47,                 2.9437,                 3.4223,                 3.9677,                0.00635,                0.70213,                0.03987,                 0.0087,                 2.7632,                 3.4985,                 4.0413,             0.00016591,             0.00016591,             0.00016591
                     48,                 2.8532,                 3.3629,                 3.9255,                0.00641,                0.70922,                 0.0299,                0.00766,                 2.7574,                 3.5008,                 4.0494,             0.00013186,             0.00013186,             0.00013186
                     49,                  2.838,                 3.4759,                  3.906,                0.00641,                0.70922,                 0.0299,                0.00766,                 2.7574,                 3.5008,                 4.0494,             9.6224e-05,             9.6224e-05,             9.6224e-05
                     50,                 2.8395,                 3.4532,                 3.9268,                0.00635,                0.70213,                0.02812,                0.00803,                 2.7546,                 3.5035,                  4.053,             5.9004e-05,             5.9004e-05,             5.9004e-05
