대궐횟집,"대궐횟집,https://www.youtube.com/watch?v=t6hekIlr_5g,660,3,5,0,0,0","대궐횟집,https://www.youtube.com/watch?v=7KHhHQpMmYY,325,6,0,0,0,0","대궐횟집,https://www.youtube.com/watch?v=Dl57jjxqWDs,135,7,2,0,0,0"
동서낙지볶음삼계탕
도도횟집
명수정,"명수정,https://www.youtube.com/watch?v=5X4WySwioI8,2758,40,0,0,0,0"
진진일품물횟집
남해자연산전문횟집
스시미도리
청해정,"청해정,https://www.youtube.com/watch?v=bc9wiHzejns,457,0,1,0,0,0","청해정,https://www.youtube.com/watch?v=qZPvot-J8Hw,289,0,0,0,0,0"
석산횟집,"석산횟집,https://www.youtube.com/watch?v=a54GTAPs16c,72,1,0,0,0,0"
고순회마트,"고순회마트,https://www.youtube.com/watch?v=mSQtTkOYzJs,122,2,0,0,0,0"
대성관초밥
원조조방낙지,"원조조방낙지,https://www.youtube.com/watch?v=izup1WsvaEw,3346,28,6,0,0,0","원조조방낙지,https://www.youtube.com/watch?v=hK13o-rNiHc,4361,36,9,0,0,0"
성덕수산,"성덕수산,https://www.youtube.com/watch?v=LhIYm5s7Nn8,19,4,0,0,0,0"
청담동대구뽈찜아구찜
가젠스시,"가젠스시,https://www.youtube.com/watch?v=EzyThwi95B0,11220,106,1,0,0,0"
거복,"거복,https://www.youtube.com/watch?v=Dd4hpp-oQtA,195201,138,0,0,0,0"
한바다횟집,"한바다횟집,https://www.youtube.com/watch?v=xcThsLucuyg,408,2,0,0,0,0"
삼천포횟집
오륙도낙지,"오륙도낙지,https://www.youtube.com/watch?v=hjMIZfiPcTU,62125,1008,165,0,0,0","오륙도낙지,https://www.youtube.com/watch?v=wrRVPPaJUDI,123,1,0,0,0,0"
살아있네문어
명소횟집
회식,"회식,https://www.youtube.com/watch?v=ey_jQh5-_pU,5076109,52916,3085,0,0,0","회식,https://www.youtube.com/watch?v=4_eOMTwQUzo,4196077,230912,4207,0,0,0"
토모
