                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2116,                 1.2296,                 1.8429,                0.85075,                0.34726,                0.36771,                0.25051,                 0.9831,                0.90398,                 1.6949,             0.00043325,             0.00043325,             0.00043325
                     36,                 1.1908,                 1.1667,                  1.839,                0.85605,                0.35806,                0.35678,                0.24715,                 0.9929,                0.92866,                 1.6918,              0.0004085,              0.0004085,              0.0004085
                     37,                 1.1498,                  1.187,                  1.825,                0.89012,                0.33223,                 0.3648,                0.25435,                0.96206,                0.87282,                 1.6782,             0.00038375,             0.00038375,             0.00038375
                     38,                  1.166,                 1.1667,                 1.8085,                 0.8666,                0.33978,                0.37971,                0.25773,                0.94405,                0.86055,                 1.6653,               0.000359,               0.000359,               0.000359
                     39,                 1.1409,                 1.1572,                 1.7954,                0.86592,                0.38058,                0.40095,                0.27563,                0.90392,                0.83852,                 1.6314,             0.00033425,             0.00033425,             0.00033425
                     40,                 1.1116,                 1.1449,                 1.7728,                0.89487,                 0.3536,                0.39782,                0.26871,                0.96569,                0.85375,                 1.6454,              0.0003095,              0.0003095,              0.0003095
                     41,                0.99353,                 1.2154,                 1.7316,                0.88736,                0.32468,                0.36161,                0.24593,                 1.0571,                 1.0428,                 1.7701,             0.00028475,             0.00028475,             0.00028475
                     42,                0.94636,                 1.0799,                 1.6972,                 0.9047,                 0.3731,                0.40607,                0.27922,                0.89373,                0.83134,                 1.6043,                0.00026,                0.00026,                0.00026
                     43,                0.94169,                  1.001,                 1.6862,                0.90508,                0.34382,                0.38399,                0.26668,                0.91293,                0.86477,                 1.6385,             0.00023525,             0.00023525,             0.00023525
                     44,                0.91671,                0.98337,                 1.6338,                0.88444,                0.36723,                0.39406,                0.27964,                0.87345,                 0.8014,                 1.5833,              0.0002105,              0.0002105,              0.0002105
                     45,                0.90922,                0.93961,                 1.6244,                0.90047,                0.36388,                0.40915,                0.28531,                0.87094,                0.77903,                 1.5607,             0.00018575,             0.00018575,             0.00018575
                     46,                0.88846,                0.90554,                 1.6262,                0.92928,                0.37847,                0.43629,                0.30711,                 0.8394,                0.76639,                   1.54,               0.000161,               0.000161,               0.000161
                     47,                0.89081,                0.91307,                 1.6015,                0.92189,                0.39261,                0.44698,                0.31433,                0.83965,                 0.7346,                 1.5324,             0.00013625,             0.00013625,             0.00013625
                     48,                0.86471,                0.87376,                 1.5748,                 0.9134,                 0.3878,                0.43811,                0.31203,                0.82131,                0.72208,                  1.506,              0.0001115,              0.0001115,              0.0001115
                     49,                0.84195,                0.89302,                 1.5668,                0.90128,                0.39181,                0.43933,                0.31061,                0.82836,                0.71976,                 1.5272,              8.675e-05,              8.675e-05,              8.675e-05
                     50,                0.84341,                0.88898,                 1.5615,                0.89658,                 0.3943,                0.44454,                0.31708,                0.79948,                0.71178,                 1.4943,                6.2e-05,                6.2e-05,                6.2e-05
